customer_id,segment_name,Recency,Frequency,Monetary,ticket_count,return_rate,sessions_30d,campaign_clicks_30d,loyalty_tier
CUST01119,Discount Sensitive,185,1,654.67,,0.0,4,0,
CUST01120,Loyal Customers,10,5,3335.16,1.0,0.2,7,2,
CUST01121,Discount Sensitive,23,3,2102.81,,0.0,0,0,Silver
CUST01122,Regular Customers,8,2,1694.55,,0.0,7,0,Gold
CUST01123,Dormant Customers,243,2,958.69,2.0,0.5,1,0,
CUST01124,Discount Sensitive,233,9,5960.1,,0.0,9,0,Silver
CUST01125,Discount Sensitive,306,5,4034.96,3.0,0.2,2,1,
CUST01126,Regular Customers,54,3,4059.0,,0.0,11,1,
CUST01127,Discount Sensitive,191,2,774.6899999999999,,0.0,1,0,
CUST01128,Dormant Customers,243,1,1108.73,,0.0,4,0,
CUST01129,Discount Sensitive,218,1,675.97,,0.0,7,0,Gold
CUST01130,Discount Sensitive,160,4,2506.58,2.0,0.0,6,0,
CUST01131,Loyal Customers,16,5,3988.9300000000003,3.0,0.0,4,2,
CUST01132,Champions,58,7,6032.4800000000005,,0.0,17,2,
CUST01133,Discount Sensitive,97,2,779.1500000000001,,0.0,9,0,
CUST01134,High Value But Unhappy,1,8,6725.5,2.0,0.125,13,0,
CUST01135,Discount Sensitive,154,3,3302.06,,0.0,2,0,
CUST01136,High Value But Unhappy,35,8,4771.79,5.0,0.125,1,0,
CUST01137,Discount Sensitive,176,3,1483.05,3.0,0.3333333333333333,9,0,Gold
CUST01138,Dormant Customers,195,5,2475.44,1.0,0.0,2,0,Gold
CUST01139,Regular Customers,25,3,3551.06,,0.0,4,0,Gold
CUST01140,Loyal Customers,36,7,6152.8,1.0,0.0,3,0,Silver
CUST01141,Regular Customers,176,1,691.6,1.0,0.0,2,0,Silver
CUST01142,Discount Sensitive,58,3,2106.45,,0.0,19,1,Silver
CUST01143,Discount Sensitive,48,3,2317.4,,0.0,1,0,
CUST01144,Loyal Customers,10,5,5100.0599999999995,1.0,0.2,6,0,
CUST01145,Dormant Customers,244,3,1800.48,1.0,0.0,2,1,Platinum
CUST01146,Discount Sensitive,34,7,5655.33,,0.0,12,0,
CUST01147,High Value But Unhappy,10,8,6255.83,2.0,0.25,12,0,
CUST01148,High Value But Unhappy,189,9,6527.14,3.0,0.1111111111111111,1,0,
CUST01149,Discount Sensitive,53,7,4258.59,1.0,0.0,0,0,Silver
CUST01150,Discount Sensitive,228,5,2478.69,1.0,0.2,3,0,Gold
CUST01151,Regular Customers,166,4,3131.54,1.0,0.0,1,1,
CUST01152,Loyal Customers,13,9,8889.18,1.0,0.0,9,0,
CUST01153,Discount Sensitive,94,1,714.43,1.0,1.0,7,1,Gold
CUST01154,Discount Sensitive,2,6,4527.93,,0.16666666666666666,11,3,Gold
CUST01155,Discount Sensitive,51,5,3050.8099999999995,2.0,0.4,12,0,Gold
CUST01156,Discount Sensitive,44,5,2519.3900000000003,,0.0,5,0,Platinum
CUST01157,High Value But Unhappy,25,6,4286.4800000000005,2.0,0.3333333333333333,7,1,
CUST01158,Loyal Customers,15,4,4631.96,1.0,0.0,11,0,Silver
CUST01159,High Value But Unhappy,7,7,4797.0599999999995,2.0,0.0,2,0,
CUST01160,Discount Sensitive,227,3,1700.8000000000002,1.0,0.0,2,0,Silver
CUST01161,High Value But Unhappy,215,5,4953.99,2.0,0.2,5,0,Gold
CUST01162,Regular Customers,40,3,3028.83,,0.0,1,0,Gold
CUST01163,Dormant Customers,436,1,379.14,1.0,0.0,3,0,Silver
CUST01164,Discount Sensitive,98,1,965.68,,0.0,15,0,Platinum
CUST01165,Dormant Customers,216,2,1690.75,,0.0,5,0,Silver
CUST01166,Regular Customers,102,4,3104.76,2.0,0.25,2,0,Gold
CUST01167,Discount Sensitive,28,11,6958.25,1.0,0.09090909090909091,3,0,
CUST01168,Regular Customers,8,3,1299.57,,0.0,8,2,
CUST01169,Discount Sensitive,48,2,1610.46,1.0,0.5,13,5,Gold
CUST01170,Dormant Customers,200,2,1210.01,1.0,0.0,2,0,
CUST01171,Discount Sensitive,19,2,1179.55,,0.0,3,0,
CUST01172,Loyal Customers,19,12,11477.67,,0.0,4,0,
CUST01173,Loyal Customers,26,7,7099.030000000001,1.0,0.0,9,0,
CUST01174,Regular Customers,150,3,1722.3700000000001,1.0,0.0,10,1,
CUST01175,Discount Sensitive,45,9,6896.39,,0.0,9,1,
CUST01176,Discount Sensitive,276,1,149.0,,0.0,6,1,
CUST01177,Discount Sensitive,9,5,3190.53,,0.0,0,0,
CUST01178,Discount Sensitive,128,3,1298.14,,0.0,10,1,
CUST01179,Regular Customers,169,1,536.83,,0.0,5,0,Silver
CUST01180,Regular Customers,58,3,2999.97,2.0,0.6666666666666666,2,1,Gold
CUST01181,Discount Sensitive,198,1,296.32,1.0,0.0,2,0,
CUST01182,Loyal Customers,13,6,4031.5,,0.0,8,0,
CUST01183,Loyal Customers,25,4,2836.54,1.0,0.25,0,0,Silver
CUST01184,Discount Sensitive,20,6,3313.56,,0.0,5,1,
CUST01185,High Value But Unhappy,26,7,6083.03,2.0,0.0,1,2,Silver
CUST01186,Dormant Customers,214,3,2962.35,1.0,0.0,1,0,
CUST01187,Discount Sensitive,26,5,3483.44,1.0,0.0,3,0,Silver
CUST01188,Discount Sensitive,153,2,688.52,2.0,0.5,14,3,Gold
CUST01189,Dormant Customers,222,3,3126.0299999999997,1.0,0.0,7,0,
CUST01190,Discount Sensitive,35,5,4507.73,,0.0,3,0,
CUST01191,Discount Sensitive,113,1,510.71,,0.0,1,0,
CUST01192,Loyal Customers,51,5,3055.98,,0.0,11,0,
CUST01193,Discount Sensitive,518,1,270.13,,0.0,0,0,Silver
CUST01194,Discount Sensitive,146,3,1852.1599999999999,2.0,0.3333333333333333,2,1,
CUST01195,Regular Customers,155,1,542.27,1.0,1.0,4,0,Silver
CUST01196,Discount Sensitive,172,3,3110.08,1.0,0.3333333333333333,9,1,
CUST01197,Discount Sensitive,138,2,406.22,,0.0,3,3,
CUST01198,Discount Sensitive,49,2,996.83,1.0,0.0,5,0,Silver
CUST01199,Dormant Customers,420,3,2144.4,1.0,0.3333333333333333,1,0,Silver
CUST01200,Regular Customers,51,2,1100.3,,0.0,5,1,Platinum
CUST01201,High Value But Unhappy,219,7,5885.4,4.0,0.0,7,0,Platinum
CUST01202,Discount Sensitive,193,1,650.67,,0.0,10,3,
CUST01203,Discount Sensitive,59,3,842.47,1.0,0.0,4,0,
CUST01204,High Value But Unhappy,17,8,4921.26,2.0,0.0,0,0,Gold
CUST01205,Discount Sensitive,323,4,1861.62,,0.0,1,0,
CUST01206,Regular Customers,134,1,819.46,,0.0,10,0,
CUST01207,Discount Sensitive,171,2,638.4200000000001,,0.0,0,0,
CUST01208,Discount Sensitive,38,4,1928.58,,0.0,1,2,Silver
CUST01209,Discount Sensitive,4,9,4517.05,1.0,0.1111111111111111,5,1,
CUST01210,Discount Sensitive,327,1,429.55,,0.0,0,1,Silver
CUST01211,High Value But Unhappy,52,6,4369.23,4.0,0.16666666666666666,8,1,Platinum
CUST01212,High Value But Unhappy,23,7,6134.99,2.0,0.42857142857142855,0,1,
CUST01213,Dormant Customers,224,1,492.41,1.0,0.0,3,1,Silver
CUST01214,Dormant Customers,185,4,5584.12,,0.0,2,0,Silver
CUST01215,Loyal Customers,29,5,4449.57,,0.0,0,2,
CUST01216,Discount Sensitive,168,1,1022.33,,0.0,10,2,Silver
CUST01217,Dormant Customers,224,2,1295.0,,0.0,6,0,
CUST01218,Discount Sensitive,7,7,4839.62,1.0,0.14285714285714285,6,0,Silver
CUST01219,Discount Sensitive,20,3,1368.38,2.0,0.0,5,0,
CUST01220,Regular Customers,159,1,1095.74,,0.0,1,0,
CUST01221,Discount Sensitive,29,4,2504.8,,0.0,6,0,
CUST01222,Loyal Customers,12,4,2229.4500000000003,,0.0,0,1,Silver
CUST01223,Discount Sensitive,179,6,3738.91,1.0,0.0,1,0,Gold
CUST01224,Discount Sensitive,94,1,1005.1,,0.0,7,2,
CUST01225,Regular Customers,158,1,620.28,1.0,0.0,3,0,
CUST01226,Discount Sensitive,98,4,2967.87,2.0,0.5,6,0,Silver
CUST01227,Discount Sensitive,104,5,2824.19,1.0,0.2,8,0,Silver
CUST01228,Dormant Customers,273,4,2998.23,,0.0,1,0,Silver
CUST01229,Dormant Customers,208,4,1965.74,1.0,0.25,5,0,
CUST01230,Discount Sensitive,173,2,1398.63,,0.0,2,0,
CUST01231,Loyal Customers,15,4,2051.59,,0.0,0,0,
CUST01232,Dormant Customers,244,2,906.6800000000001,,0.0,8,0,
CUST01233,Loyal Customers,12,9,8057.13,1.0,0.0,8,0,
CUST01234,Discount Sensitive,176,3,2999.91,,0.0,3,1,
CUST01235,Dormant Customers,222,5,3111.29,,0.0,3,1,
CUST01236,Discount Sensitive,33,11,6340.12,1.0,0.0,8,0,Gold
CUST01237,Discount Sensitive,164,3,1474.19,1.0,0.0,1,0,
CUST01238,Loyal Customers,46,7,5105.49,1.0,0.0,1,1,
CUST01239,Regular Customers,11,2,2242.2200000000003,,0.0,7,0,Silver
CUST01240,Discount Sensitive,80,1,434.11,,0.0,10,2,
CUST01241,Regular Customers,57,2,505.20000000000005,,0.5,9,0,
CUST01242,High Value But Unhappy,58,10,11607.81,2.0,0.1,0,2,Gold
CUST01243,Discount Sensitive,135,3,1470.48,1.0,0.0,8,0,
CUST01244,Loyal Customers,24,6,4620.29,1.0,0.0,7,0,Gold
CUST01245,Dormant Customers,316,2,1283.42,,0.0,2,0,
CUST01246,Discount Sensitive,23,4,3353.49,1.0,0.0,1,3,Silver
CUST01247,Loyal Customers,40,4,3108.17,1.0,0.0,12,2,
CUST01248,Regular Customers,49,2,2081.32,,0.0,5,1,
CUST01249,Loyal Customers,15,6,4053.69,,0.0,12,4,Platinum
CUST01250,Regular Customers,42,2,2250.91,1.0,0.0,0,2,Silver
CUST01251,High Value But Unhappy,113,11,6352.58,4.0,0.18181818181818182,3,1,
CUST01252,Discount Sensitive,99,4,2575.58,,0.0,1,0,Gold
CUST01253,Regular Customers,160,2,2035.62,,0.0,13,1,
CUST01254,Discount Sensitive,12,3,3087.35,1.0,0.0,3,0,Silver
CUST01255,Regular Customers,30,2,2558.23,1.0,0.0,8,0,
CUST01256,Dormant Customers,347,1,564.83,1.0,0.0,3,1,
CUST01257,Discount Sensitive,88,5,3430.98,2.0,0.2,4,0,Silver
CUST01258,Discount Sensitive,311,7,4454.38,1.0,0.0,7,0,Silver
CUST01259,High Value But Unhappy,155,6,4645.31,3.0,0.3333333333333333,0,0,Silver
CUST01260,Regular Customers,12,2,1544.69,,0.0,4,0,
CUST01261,Discount Sensitive,21,3,1007.37,,0.3333333333333333,1,0,Gold
CUST01262,Discount Sensitive,86,1,195.09,,0.0,11,2,Silver
CUST01263,High Value But Unhappy,15,11,7575.91,3.0,0.09090909090909091,5,1,Platinum
CUST01264,Discount Sensitive,112,2,2890.16,,0.0,6,1,Silver
CUST01265,Discount Sensitive,4,4,2608.96,,0.0,12,0,Silver
CUST01266,High Value But Unhappy,41,8,6138.87,2.0,0.125,8,0,
CUST01267,Loyal Customers,49,9,6217.47,1.0,0.0,2,1,Silver
CUST01268,High Value But Unhappy,80,7,6083.44,2.0,0.14285714285714285,5,2,
CUST01269,Regular Customers,31,2,1116.62,,0.0,4,1,
CUST01270,Discount Sensitive,16,2,535.01,1.0,0.0,4,0,
CUST01271,Discount Sensitive,12,2,1285.54,,0.0,8,0,
CUST01272,Discount Sensitive,13,2,2481.63,,0.0,1,0,
CUST01273,Discount Sensitive,210,2,1602.01,1.0,0.0,1,0,
CUST01274,High Value But Unhappy,19,8,6462.28,3.0,0.0,15,0,Gold
CUST01275,Discount Sensitive,53,4,3098.1,1.0,0.0,14,2,
CUST01276,Discount Sensitive,25,6,3093.02,1.0,0.16666666666666666,3,0,Silver
CUST01277,Discount Sensitive,160,5,3500.13,,0.0,6,2,
CUST01278,Regular Customers,57,5,2929.04,1.0,0.2,1,0,Silver
CUST01279,Discount Sensitive,162,1,1494.42,1.0,1.0,3,1,Silver
CUST01280,Discount Sensitive,45,9,8496.5,,0.0,5,0,Silver
CUST01281,Discount Sensitive,276,3,1971.02,,0.0,4,0,
CUST01282,Regular Customers,139,1,499.65,1.0,0.0,5,0,Silver
CUST01283,High Value But Unhappy,101,10,6697.49,3.0,0.1,7,0,
CUST01284,Discount Sensitive,253,5,4033.89,1.0,0.0,1,0,
CUST01285,Dormant Customers,185,8,6478.76,1.0,0.0,3,0,
CUST01286,Loyal Customers,22,4,2484.92,,0.0,2,0,Platinum
CUST01287,Discount Sensitive,5,5,3139.93,1.0,0.0,3,0,
CUST01288,Discount Sensitive,193,1,486.14,,0.0,0,0,
CUST01289,Discount Sensitive,7,4,3429.63,,0.0,9,2,Gold
CUST01290,Loyal Customers,2,4,2817.87,,0.0,9,0,
CUST01291,Discount Sensitive,25,5,2781.77,1.0,0.2,3,0,
CUST01292,Regular Customers,11,3,2891.04,,0.0,3,0,Silver
CUST01293,Loyal Customers,19,8,5379.42,1.0,0.0,0,0,Gold
CUST01294,Discount Sensitive,22,2,1117.3899999999999,,0.0,9,0,Silver
CUST01295,High Value But Unhappy,182,4,12408.61,1.0,0.25,11,0,Platinum
CUST01296,Discount Sensitive,5,3,2641.67,,0.0,2,0,
CUST01297,Loyal Customers,3,6,3084.59,2.0,0.0,6,0,Silver
CUST01298,Discount Sensitive,390,4,1161.46,1.0,0.25,0,0,
CUST01299,Dormant Customers,232,3,2011.06,,0.0,8,0,
CUST01300,Discount Sensitive,34,9,4951.68,1.0,0.0,10,0,
CUST01301,Discount Sensitive,146,4,1662.8999999999999,2.0,0.0,4,0,
CUST01302,Loyal Customers,30,9,7115.13,,0.0,8,2,
CUST01303,Discount Sensitive,81,2,1442.63,2.0,0.0,3,0,
CUST01304,Loyal Customers,26,6,2819.6800000000003,1.0,0.0,8,0,Silver
CUST01305,Discount Sensitive,111,1,311.4,,0.0,8,0,Silver
CUST01306,Loyal Customers,40,7,7826.82,1.0,0.14285714285714285,2,2,
CUST01307,Dormant Customers,295,2,1179.22,,0.0,4,2,
CUST01308,Regular Customers,180,3,2085.04,,0.0,5,1,Silver
CUST01309,Discount Sensitive,1,8,4131.1,,0.0,2,0,
CUST01310,High Value But Unhappy,58,6,4660.18,3.0,0.0,8,1,
CUST01311,Discount Sensitive,11,7,4950.09,1.0,0.14285714285714285,1,0,
CUST01312,Loyal Customers,53,6,5456.15,,0.0,5,0,Silver
CUST01313,Discount Sensitive,41,8,7816.55,1.0,0.125,6,0,
CUST01314,High Value But Unhappy,18,6,4916.42,2.0,0.16666666666666666,5,0,
CUST01315,Discount Sensitive,283,1,473.31,,0.0,1,0,
CUST01316,Dormant Customers,181,1,407.44,1.0,0.0,13,2,
CUST01317,Dormant Customers,317,4,3389.0,,0.0,1,0,Silver
CUST01318,Dormant Customers,191,2,911.45,,0.0,2,1,Silver
CUST01319,Discount Sensitive,24,2,1224.1,,0.0,10,1,
CUST01320,Dormant Customers,211,3,1828.6799999999998,1.0,0.3333333333333333,6,1,
CUST01321,High Value But Unhappy,36,8,4480.23,3.0,0.25,12,2,
CUST01322,Regular Customers,157,4,3476.6,,0.0,2,0,
CUST01323,Discount Sensitive,337,3,1273.29,,0.0,3,0,
CUST01324,Dormant Customers,288,1,967.23,,0.0,1,1,
CUST01325,High Value But Unhappy,28,8,8601.32,2.0,0.0,1,0,
CUST01326,Discount Sensitive,192,3,4393.63,,0.0,3,0,
CUST01327,Loyal Customers,5,6,6707.79,,0.16666666666666666,10,2,
CUST01328,Loyal Customers,34,4,3436.0299999999997,,0.0,5,0,Silver
CUST01329,Discount Sensitive,6,6,3260.46,1.0,0.16666666666666666,5,0,Silver
CUST01330,Loyal Customers,4,6,5424.99,1.0,0.0,6,0,
CUST01331,High Value But Unhappy,56,7,6201.48,2.0,0.0,10,1,
CUST01332,Loyal Customers,8,6,5804.94,,0.0,7,0,Gold
CUST01333,Regular Customers,108,1,420.65,,0.0,2,1,
CUST01334,Dormant Customers,221,4,2962.17,1.0,0.0,1,0,
CUST01335,Loyal Customers,29,8,6755.67,1.0,0.0,6,0,Platinum
CUST01336,Regular Customers,62,2,910.6700000000001,,0.0,0,0,Gold
CUST01337,Regular Customers,6,2,1695.5300000000002,,0.0,14,1,
CUST01338,Discount Sensitive,68,1,232.88,1.0,1.0,14,0,
CUST01339,Dormant Customers,223,1,450.33,1.0,0.0,3,0,Gold
CUST01340,Regular Customers,137,1,624.33,,0.0,5,0,
CUST01341,Regular Customers,99,1,395.13,,0.0,5,0,
CUST01342,Discount Sensitive,145,3,2125.98,,0.0,10,0,
CUST01343,Loyal Customers,3,8,4969.94,1.0,0.0,3,0,
CUST01344,Discount Sensitive,456,1,1054.04,,0.0,3,0,
CUST01345,Discount Sensitive,18,3,4114.54,,0.0,7,0,
CUST01346,High Value But Unhappy,25,11,7141.32,2.0,0.0,5,1,Silver
CUST01347,Discount Sensitive,189,1,316.63,,0.0,3,0,
CUST01348,Dormant Customers,201,4,2160.61,1.0,0.25,3,0,Silver
CUST01349,Loyal Customers,36,5,4006.6400000000003,,0.0,0,2,
CUST01350,Dormant Customers,251,2,1242.73,1.0,0.0,1,0,Gold
CUST01351,Discount Sensitive,91,1,542.87,1.0,1.0,7,0,
CUST01352,High Value But Unhappy,184,7,5877.57,2.0,0.14285714285714285,1,0,
CUST01353,Regular Customers,21,2,875.0699999999999,1.0,0.0,1,1,
CUST01354,Discount Sensitive,7,3,1670.79,1.0,0.0,10,0,Platinum
CUST01355,Discount Sensitive,15,4,3034.98,,0.0,2,0,Silver
CUST01356,Regular Customers,103,2,1149.21,1.0,0.0,0,0,
CUST01357,Discount Sensitive,187,6,4681.22,,0.0,2,0,
CUST01358,Discount Sensitive,12,3,2267.79,,0.0,14,3,
CUST01359,Discount Sensitive,167,5,3628.17,3.0,0.0,3,1,
CUST01360,High Value But Unhappy,221,8,12310.69,2.0,0.0,6,2,Silver
CUST01361,Regular Customers,40,2,1394.67,,0.0,6,0,
CUST01362,Discount Sensitive,141,4,2803.19,2.0,0.0,16,1,Silver
CUST01363,Discount Sensitive,15,5,3348.52,,0.0,7,2,Gold
CUST01364,Dormant Customers,209,1,1261.0,,0.0,3,0,Silver
CUST01365,Discount Sensitive,308,2,749.98,,0.0,1,0,
CUST01366,Discount Sensitive,159,6,3862.08,1.0,0.0,4,0,Gold
CUST01367,Regular Customers,117,1,363.62,1.0,0.0,8,1,Silver
CUST01368,Discount Sensitive,369,1,498.64,,0.0,8,3,
CUST01369,Regular Customers,28,3,1987.3700000000001,1.0,0.3333333333333333,10,2,Silver
CUST01370,Loyal Customers,48,4,4175.42,,0.0,2,0,
CUST01371,Loyal Customers,24,4,5626.71,1.0,0.0,6,0,
CUST01372,Regular Customers,132,1,366.8,1.0,1.0,5,0,Silver
CUST01373,Discount Sensitive,106,1,291.54,,0.0,4,0,
CUST01374,Regular Customers,149,1,282.0,,0.0,5,0,
CUST01375,Loyal Customers,9,5,2961.63,,0.0,4,3,Silver
CUST01376,Regular Customers,5,2,1173.88,,0.0,6,0,
CUST01377,Regular Customers,13,2,1222.72,1.0,0.0,10,0,
CUST01378,Regular Customers,178,1,348.74,,0.0,14,0,
CUST01379,Dormant Customers,247,1,2392.34,,0.0,6,1,Silver
CUST01380,Discount Sensitive,28,8,4291.17,1.0,0.0,1,1,
CUST01381,Champions,57,9,6070.99,,0.0,11,3,Gold
CUST01382,Regular Customers,65,3,1589.74,1.0,0.3333333333333333,5,1,
CUST01383,Loyal Customers,4,5,2934.6099999999997,1.0,0.0,14,0,Silver
CUST01384,High Value But Unhappy,206,6,7520.42,2.0,0.16666666666666666,5,0,
CUST01385,Discount Sensitive,7,6,3144.83,1.0,0.16666666666666666,10,4,
CUST01386,High Value But Unhappy,25,7,7871.0,4.0,0.14285714285714285,5,0,Gold
CUST01387,Dormant Customers,189,7,6963.04,,0.0,2,0,
CUST01388,Discount Sensitive,131,2,3498.38,,0.0,1,0,
CUST01389,Loyal Customers,52,5,3418.09,1.0,0.0,5,2,
CUST01390,Loyal Customers,4,5,4335.11,,0.0,11,1,
CUST01391,Loyal Customers,27,4,4170.52,1.0,0.0,11,1,
CUST01392,Regular Customers,40,2,2074.31,,0.0,2,1,
CUST01393,Regular Customers,146,4,2203.42,,0.0,0,1,
CUST01394,Discount Sensitive,18,6,6809.219999999999,,0.0,15,1,
CUST01395,Discount Sensitive,32,7,6725.89,,0.0,4,0,
CUST01396,Discount Sensitive,188,1,826.44,1.0,0.0,2,0,
CUST01397,Loyal Customers,48,8,6615.66,1.0,0.0,12,0,
CUST01398,Regular Customers,118,1,1672.19,1.0,1.0,6,0,
CUST01399,High Value But Unhappy,5,9,4800.65,2.0,0.1111111111111111,10,1,Silver
CUST01400,Dormant Customers,195,2,863.9,,0.0,1,0,
CUST01401,Regular Customers,4,3,3231.27,,0.0,3,0,
CUST01402,Dormant Customers,315,2,1474.48,1.0,0.0,0,2,
CUST01403,Dormant Customers,390,4,2287.41,,0.0,1,0,
CUST01404,High Value But Unhappy,263,9,6788.52,2.0,0.1111111111111111,12,1,Gold
CUST01405,Discount Sensitive,41,4,2894.68,,0.0,2,0,Gold
CUST01406,Dormant Customers,283,5,5888.31,1.0,0.0,2,0,Gold
CUST01407,Dormant Customers,200,3,1992.79,2.0,0.0,3,0,Silver
CUST01408,Discount Sensitive,368,2,792.08,,0.0,0,0,Silver
CUST01409,Discount Sensitive,24,6,3485.92,2.0,0.16666666666666666,1,0,Gold
CUST01410,Discount Sensitive,60,9,6311.650000000001,1.0,0.0,11,0,
CUST01411,High Value But Unhappy,37,7,4800.9400000000005,2.0,0.0,0,0,
CUST01412,Discount Sensitive,152,1,348.68,,0.0,9,0,
CUST01413,Dormant Customers,295,1,623.43,,0.0,2,0,
CUST01414,Loyal Customers,52,5,3205.99,2.0,0.0,10,1,Silver
CUST01415,Discount Sensitive,55,2,1153.7,,0.0,9,0,
CUST01416,High Value But Unhappy,20,7,4723.1900000000005,5.0,0.42857142857142855,11,2,Gold
CUST01417,Discount Sensitive,210,7,3650.18,2.0,0.0,3,0,
CUST01418,Discount Sensitive,237,2,1190.06,,0.0,10,1,Gold
CUST01419,Discount Sensitive,52,4,2614.52,,0.0,1,0,
CUST01420,Discount Sensitive,7,5,4651.29,1.0,0.0,14,1,
CUST01421,Regular Customers,107,1,1155.37,1.0,1.0,16,0,
CUST01422,Loyal Customers,28,5,2562.66,1.0,0.2,3,0,Silver
CUST01423,Loyal Customers,9,4,2782.71,,0.0,5,0,Silver
CUST01424,Discount Sensitive,21,2,3009.8599999999997,,0.0,3,0,Gold
CUST01425,Discount Sensitive,109,1,1148.76,,0.0,3,1,Silver
CUST01426,Discount Sensitive,13,3,2149.37,,0.0,8,0,
CUST01427,High Value But Unhappy,23,8,5054.69,4.0,0.125,11,2,Gold
CUST01428,Discount Sensitive,25,3,1588.9099999999999,1.0,0.3333333333333333,15,1,
CUST01429,High Value But Unhappy,39,8,5236.96,3.0,0.125,4,2,
CUST01430,Loyal Customers,45,4,2702.2,3.0,0.25,11,0,Silver
CUST01431,Regular Customers,73,2,2482.59,1.0,0.5,6,1,Silver
CUST01432,Regular Customers,163,3,1075.54,1.0,0.0,2,0,
CUST01433,Discount Sensitive,169,4,2386.67,1.0,0.25,8,0,Gold
CUST01434,Discount Sensitive,39,7,3210.12,2.0,0.14285714285714285,6,0,
CUST01435,Dormant Customers,247,1,2210.82,,0.0,0,0,Gold
CUST01436,Discount Sensitive,60,3,2890.83,,0.0,18,1,Silver
CUST01437,High Value But Unhappy,307,5,4720.65,3.0,0.2,2,0,Silver
CUST01438,Discount Sensitive,218,2,2087.95,,0.0,0,0,
CUST01439,High Value But Unhappy,34,9,9011.16,2.0,0.0,7,0,Silver
CUST01440,High Value But Unhappy,5,7,8208.3,3.0,0.2857142857142857,3,0,
CUST01441,Discount Sensitive,383,1,472.82,,0.0,1,2,
CUST01442,Loyal Customers,55,5,3845.98,3.0,0.2,9,1,Gold
CUST01443,Loyal Customers,28,7,6202.36,,0.0,1,0,
CUST01444,Discount Sensitive,93,2,1096.85,,0.0,2,1,
CUST01445,Discount Sensitive,176,10,6651.53,1.0,0.1,2,0,
CUST01446,Dormant Customers,193,3,2796.4,,0.0,5,0,Gold
CUST01447,Loyal Customers,11,6,3532.04,,0.16666666666666666,13,0,Gold
CUST01448,Discount Sensitive,294,2,1268.95,1.0,0.5,1,0,Silver
CUST01449,Discount Sensitive,18,3,1448.54,1.0,0.0,5,2,
CUST01450,Dormant Customers,187,6,3188.3,1.0,0.16666666666666666,2,0,Silver
CUST01451,Discount Sensitive,2,3,2778.46,1.0,0.0,13,0,Gold
CUST01452,Regular Customers,177,4,5779.52,,0.0,10,0,Platinum
CUST01453,Discount Sensitive,143,4,4084.96,1.0,0.0,7,1,
CUST01454,Discount Sensitive,17,5,2872.15,1.0,0.0,2,2,
CUST01455,Discount Sensitive,396,3,1376.1200000000001,1.0,0.0,0,0,Gold
CUST01456,Regular Customers,13,2,1988.42,1.0,0.0,7,0,Silver
CUST01457,Discount Sensitive,309,4,4798.75,,0.0,0,0,
CUST01458,Regular Customers,113,1,1462.88,,0.0,1,0,Silver
CUST01459,Loyal Customers,45,7,5578.12,,0.0,4,0,Silver
CUST01460,Dormant Customers,189,4,2187.99,1.0,0.0,4,0,
CUST01461,Loyal Customers,56,4,3000.34,,0.0,3,0,Silver
CUST01462,Regular Customers,31,3,1037.9,,0.0,3,0,
CUST01463,Discount Sensitive,417,2,987.71,1.0,0.5,1,0,
CUST01464,Loyal Customers,35,4,4338.4,,0.0,13,3,Gold
CUST01465,Discount Sensitive,45,3,963.97,,0.0,16,0,
CUST01466,Regular Customers,117,4,2864.6,2.0,0.25,2,1,Silver
CUST01467,Discount Sensitive,150,2,649.13,,0.0,5,0,
CUST01468,Discount Sensitive,227,1,1034.31,,0.0,4,0,
CUST01469,Loyal Customers,19,4,2948.27,,0.0,0,1,Silver
CUST01470,Discount Sensitive,302,4,2987.34,2.0,0.0,1,0,
CUST01471,Discount Sensitive,138,6,3471.86,3.0,0.0,8,0,Silver
CUST01472,High Value But Unhappy,23,9,5477.46,2.0,0.0,3,1,Silver
CUST01473,Loyal Customers,23,7,4402.66,,0.0,5,1,Silver
CUST01474,Regular Customers,122,2,959.29,2.0,0.5,8,0,
CUST01475,Regular Customers,175,1,650.36,1.0,0.0,0,0,
CUST01476,Dormant Customers,188,3,1923.93,2.0,0.0,0,0,Platinum
CUST01477,Discount Sensitive,26,7,4199.58,2.0,0.0,3,2,Silver
CUST01478,Champions,101,5,5291.51,1.0,0.0,10,0,Silver
CUST01479,Discount Sensitive,29,6,4142.6,,0.0,0,1,
CUST01480,Dormant Customers,408,1,682.11,,0.0,3,0,
CUST01481,Dormant Customers,183,4,3016.96,1.0,0.0,4,1,Silver
CUST01482,Dormant Customers,219,5,5965.95,1.0,0.0,1,1,
CUST01483,High Value But Unhappy,47,9,4372.67,2.0,0.2222222222222222,5,0,Silver
CUST01484,Regular Customers,172,3,1606.77,,0.0,1,0,
CUST01485,Regular Customers,130,3,2973.96,1.0,0.3333333333333333,6,1,
CUST01486,Regular Customers,109,1,770.52,,0.0,5,0,
CUST01487,Discount Sensitive,293,5,2548.9700000000003,2.0,0.2,1,1,
CUST01488,Discount Sensitive,94,6,2851.24,2.0,0.16666666666666666,14,2,Gold
CUST01489,Loyal Customers,25,6,6069.19,1.0,0.0,9,0,Silver
CUST01490,High Value But Unhappy,183,7,5285.2,2.0,0.14285714285714285,3,0,Silver
CUST01491,High Value But Unhappy,53,5,5704.9,2.0,0.0,6,0,Silver
CUST01492,High Value But Unhappy,9,5,5850.42,3.0,0.6,10,0,Silver
